Video ID,Comment
aDshY43Ol2U,Let me guess: Himself ( Liam Neeson ) is the man who doesn't belong.
aDshY43Ol2U,When watching any thriller set on a moving train - how long before they get on the roof?
aDshY43Ol2U,The best film ever
aDshY43Ol2U,Watched it today.. worth watching...
aDshY43Ol2U,liam neeson > van diesel
aDshY43Ol2U,Done watching today. this movie really rocks!!
aDshY43Ol2U,Non-Stop 2
aDshY43Ol2U,Last 3 Liam Neeson movies are basically Agatha Christie mysteries
aDshY43Ol2U,"Liam, you are doing it again....."
aDshY43Ol2U,"Cant wait to watch it, it looks really good 👍"
aDshY43Ol2U,"Member Berries: ""I have a certain set of skills... GIVE ME BACK MY DAUGHTER!""




Liam Neeson all wrapped up and pointless$$$"
aDshY43Ol2U,Nice
aDshY43Ol2U,Looks like 'Non Stop' on a train setting to me.. also is it me or Liam Neeson is just too old for this type of movies?...
aDshY43Ol2U,Hmm. Could you interesting... I'd probably watch it
aDshY43Ol2U,HOW has no one fucking noticed Tommen has come back from the dead and is now a goth?
aDshY43Ol2U,My god I love Vera and Liam
aDshY43Ol2U,Seems like there is always something wrong when Liam Neeson travels!
aDshY43Ol2U,Yup
aDshY43Ol2U,Nice
aDshY43Ol2U,"Say What you want about liam neeson , he's fucking amazing"
aDshY43Ol2U,Nonstop+Source Code+Conjuring
aDshY43Ol2U,"Why every movie Liam Neeson is in... a family member, or someone close dies."
aDshY43Ol2U,Fuck you it's January...
aDshY43Ol2U,"Liam Neeson is always in the coolest movies with the coolest titles, but I thought he said he wasn't going to be acting anymore???"
aDshY43Ol2U,"""What kind of person are you""

""I am not a man of money, but I have particular set of skills, I will not find you and I will go to work"""
aDshY43Ol2U,The one that does not belong is the schoolgirl on the beginning of the film once the train begins!  Saw it last night. His friend is the killer! It was a setup! Muahhha
aDshY43Ol2U,Norma bates
aDshY43Ol2U,bruh thats my youtube name lmao
aDshY43Ol2U,Looks interesting. I tend to enjoy lionsgate films
aDshY43Ol2U,"Looks a fabulous film, great cast"
aDshY43Ol2U,Looks like it might be good but it's been done before
aDshY43Ol2U,I'll watch it for sure.
aDshY43Ol2U,interesting
aDshY43Ol2U,After planes now commuter . Next time is bus. I bet.
aDshY43Ol2U,I saw the screening of this movie.  Liam Neeson is a great actor. I am a fan and OMG did I enjoy both he and Vera Farmiga in this movie.  It was worth it.  A lot of action. Oh and thanks for the free screening movie passes @Hot103Jamz
aDshY43Ol2U,So after they stopped some ghosts in the conjuring do they think they can mess with Liam??
aDshY43Ol2U,nice one
aDshY43Ol2U,Looks like a great movie
aDshY43Ol2U,Omg
aDshY43Ol2U,cool!!
aDshY43Ol2U,Sounds great it's a must watch it
aDshY43Ol2U,Non-stop 2
aDshY43Ol2U,interesting need to watch.
aDshY43Ol2U,I thought he was done with action movies.
aDshY43Ol2U,This looks like a great mystery and thriller wrapped into one which are my favorite movies!
aDshY43Ol2U,Lit
aDshY43Ol2U,I can't wait to see it! Thanks for posting!
aDshY43Ol2U,I want to see this.
aDshY43Ol2U,looks like an edge of your seat fun time :D sorry to see Neeson go.
aDshY43Ol2U,before in hijacked airplane now on train omg he is amazing actor!!
aDshY43Ol2U,He is going to FUCKING play a traveler on s ship and get FUCKED by .....FUCK.
aDshY43Ol2U,THIS FUCKER IS TOO OLD TO FIGHT. Didn't Steven Segal did the same thing on the train. FUCK LIAM NEESON did the same FUCK on the plane to FUCKISTAN.
aDshY43Ol2U,going to see it this weekend
aDshY43Ol2U,This movie is going to be a BOMB
aDshY43Ol2U,normaa
aDshY43Ol2U,"I hate when Neeson plays an average joe. It's much more interesting when Neeson plays a character is special forces or even some kind combat trained in put in a desperate situation. I know it's been done to death but its what he does best. The HELL, even the movie The Fray would have been truly boring if it weren't for Neeson. These thriller and dramas he does just royal suck. He plays a great badass and not a desperate average nobody in a desperate situation...."
aDshY43Ol2U,I heard patrick wilson is starring here as well. I kind of love vera with him ever since the conjuring
aDshY43Ol2U,I'm just happy to see Liam Neeson.
aDshY43Ol2U,hahahah whenever Liam Nesson travels he always encounter trouble 😄
aDshY43Ol2U,"Marco from Tropoja, good luck."
aDshY43Ol2U,Is it me or does anyone else see The Commuter as a sequel to Non Stop?
aDshY43Ol2U,"Patrick and Vera are both in this film, what is this 'Conjuring 3""?"
